pitcher,player_name,pitch_pct_CH,pitch_pct_CU,pitch_pct_FF,pitch_pct_SL,pitch_pct_FC,pitch_pct_SI,pitch_pct_ST,pitch_pct_SV,pitch_pct_FS,pitch_pct_KC,pitch_pct_KN,pitch_pct_PO,avg_speed_CH,avg_speed_CU,avg_speed_FF,avg_speed_SL,avg_speed_FC,avg_speed_SI,avg_speed_ST,avg_speed_SV,avg_speed_FS,avg_speed_KC,avg_speed_KN,avg_speed_PO,avg_spin_CH,avg_spin_CU,avg_spin_FF,avg_spin_SL,avg_spin_FC,avg_spin_SI,avg_spin_ST,avg_spin_SV,avg_spin_FS,avg_spin_KC,avg_spin_KN,avg_spin_PO,avg_pfx_x_CH,avg_pfx_x_CU,avg_pfx_x_FF,avg_pfx_x_SL,avg_pfx_x_FC,avg_pfx_x_SI,avg_pfx_x_ST,avg_pfx_x_SV,avg_pfx_x_FS,avg_pfx_x_KC,avg_pfx_x_KN,avg_pfx_x_PO,avg_pfx_z_CH,avg_pfx_z_CU,avg_pfx_z_FF,avg_pfx_z_SL,avg_pfx_z_FC,avg_pfx_z_SI,avg_pfx_z_ST,avg_pfx_z_SV,avg_pfx_z_FS,avg_pfx_z_KC,avg_pfx_z_KN,avg_pfx_z_PO,cluster,cluster_name
656222,"Beeks, Jalen",10.344827586206897,5.172413793103448,48.275862068965516,0,36.206896551724135,0,0,0,0,0,0,0,89.38333333333334,74.63333333333333,94.65,0,86.25714285714285,0,0,0,0,0,0,0,1860,2607,2143.464285714286,0,2154.4761904761904,0,0,0,0,0,0,0,1.4166666666666667,-0.8166666666666667,0.2892857142857143,0,-0.2671428571428571,0,0,0,0,0,0,0,0.6983333333333334,-1.1266666666666667,1.2096428571428572,0,0.43761904761904763,0,0,0,0,0,0,0,4,Balanced Arsenal
656288,"Canning, Griffin",22.093023255813954,0,41.86046511627907,22.093023255813954,0,1.1627906976744187,0,0,0,12.790697674418606,0,0,88.06842105263158,0,93.1,87.8,0,92.2,0,0,0,81.18181818181819,0,0,1762.0526315789473,0,2142.1388888888887,2563.1052631578946,0,2057,0,0,0,2358.4545454545455,0,0,-1.4205263157894736,0,-0.7216666666666667,-0.038421052631578946,0,-1.2,0,0,0,0.8590909090909091,0,0,0.2594736842105263,0,1.3075,0.08736842105263158,0,1.06,0,0,0,-0.4827272727272727,0,0,4,Balanced Arsenal
656302,"Cease, Dylan",1.1363636363636365,0,37.5,40.909090909090914,2.272727272727273,0,7.954545454545454,0,0,10.227272727272728,0,0,66.9,0,96.48484848484848,87.82777777777778,91,0,83.48571428571428,0,0,82.6888888888889,0,0,1455,0,2516.242424242424,2712.9444444444443,2390,0,2864.714285714286,0,0,2663.777777777778,0,0,-0.46,0,-0.20454545454545453,0.11333333333333333,0.325,0,0.87,0,0,0.29444444444444445,0,0,1.6,0,1.4972727272727273,0.17222222222222222,0.485,0,-1.1057142857142856,0,0,-1.4188888888888889,0,0,4,Balanced Arsenal
656412,"Faedo, Alex",22.857142857142858,0,22.857142857142858,42.857142857142854,0,11.428571428571429,0,0,0,0,0,0,89.1375,0,94.23125,83.51333333333334,0,93.6875,0,0,0,0,0,0,1826.3125,0,2467.5,2686,0,2256,0,0,0,0,0,0,-1.25875,0,-0.6375,0.22966666666666666,0,-1.19625,0,0,0,0,0,0,0.13125,0,1.37875,-0.15866666666666665,0,0.7175,0,0,0,0,0,0,4,Balanced Arsenal
656427,"Flaherty, Jack",7.643312101910828,0,40.12738853503185,24.203821656050955,0,6.369426751592357,0,0,0,21.656050955414013,0,0,87.35833333333333,0,94.53333333333333,85.56315789473685,0,91.14,0,0,0,78.38823529411765,0,0,1647.8333333333333,0,2281.1428571428573,2493.657894736842,0,2117.9,0,0,0,2523.4411764705883,0,0,-1.0875,0,-0.20507936507936508,0.6510526315789473,0,-0.778,0,0,0,1.3055882352941177,0,0,0.41,0,1.287936507936508,0.1168421052631579,0,0.726,0,0,0,-0.8808823529411764,0,0,4,Balanced Arsenal
656546,"Hoffman, Jeff",0,0,37.5,37.5,0,12.5,0,0,12.5,0,0,0,0,0,96.54285714285714,86.36190476190477,0,96.35714285714286,0,0,90.47142857142858,0,0,0,0,0,2642.285714285714,2854,0,2550.714285714286,0,0,1793,0,0,0,0,0,-1.121904761904762,0.5723809523809524,0,-1.2685714285714285,0,0,-1.2442857142857142,0,0,0,0,0,1.519047619047619,-0.21666666666666665,0,1.247142857142857,0,0,0.44571428571428573,0,0,0,3,Power Fastball Pitchers
656557,"Houck, Tanner",0,0,0,0,1.0526315789473684,36.84210526315789,37.89473684210527,0,24.210526315789473,0,0,0,0,0,0,0,87.7,94.00285714285714,83.4,0,88.84782608695652,0,0,0,0,0,0,0,2411,2192.285714285714,2501.4166666666665,0,1634.4782608695652,0,0,0,0,0,0,0,-0.12,-1.3042857142857143,1.4752777777777777,0,-1.0782608695652174,0,0,0,0,0,0,0,-0.32,0.029999999999999995,-0.0775,0,-0.18043478260869567,0,0,0,1,Sinker-Slider Specialists
656605,"Keller, Mitch",0,4.5,47,17,7.000000000000001,13,11.5,0,0,0,0,0,0,77.82222222222222,93.95531914893617,87.70588235294117,90.02142857142857,93.22692307692307,83.1304347826087,0,0,0,0,0,0,2624.3333333333335,2392,2458.6176470588234,2455.714285714286,2398.3076923076924,2757.913043478261,0,0,0,0,0,0,1.08,-0.7859574468085107,0.4032352941176471,0.28214285714285714,-1.3303846153846153,1.3443478260869566,0,0,0,0,0,0,-1.0811111111111111,1.2843617021276597,0.19441176470588237,0.7978571428571428,0.7615384615384615,0.09304347826086956,0,0,0,0,0,3,Power Fastball Pitchers
656629,"Kopech, Michael",0,0,66.66666666666666,7.6923076923076925,25.64102564102564,0,0,0,0,0,0,0,0,0,99.29615384615384,85.93333333333334,91.855,0,0,0,0,0,0,0,0,0,2651.173076923077,2494.8333333333335,2490.6,0,0,0,0,0,0,0,0,0,-0.7334615384615385,0.5133333333333333,0.327,0,0,0,0,0,0,0,0,0,1.5342307692307693,-0.25,0.225,0,0,0,0,0,0,0,3,Power Fastball Pitchers
656756,"Montgomery, Jordan",14.814814814814813,24.074074074074073,7.4074074074074066,1.8518518518518516,0,51.85185185185185,0,0,0,0,0,0,82.175,78.68461538461538,90.675,84.5,0,91.14285714285714,0,0,0,0,0,0,1553.5,2319.3076923076924,2199.5,2410,0,2089.4285714285716,0,0,0,0,0,0,0.8362499999999999,-0.4623076923076923,0.415,-0.14,0,1.2553571428571428,0,0,0,0,0,0,1.0325,-0.6584615384615384,1.31,0.43,0,0.8239285714285715,0,0,0,0,0,0,4,Balanced Arsenal
657277,"Webb, Logan",42.857142857142854,0,0,0,0,37.362637362637365,19.78021978021978,0,0,0,0,0,87.87692307692308,0,0,0,0,91.82352941176471,83.66111111111111,0,0,0,0,0,1523.3846153846155,0,0,0,0,2024.235294117647,2599.6666666666665,0,0,0,0,0,-1.0138461538461538,0,0,0,0,-1.224705882352941,1.3327777777777778,0,0,0,0,0,-0.24256410256410255,0,0,0,0,0.165,-0.11777777777777779,0,0,0,0,0,1,Sinker-Slider Specialists
657376,"Schmidt, Clarke",2.6490066225165565,0,0,0,35.76158940397351,28.47682119205298,17.880794701986755,0,0,15.2317880794702,0,0,87.17500000000001,0,0,0,92.39444444444445,94.08604651162791,85.42222222222222,0,0,83.80869565217391,0,0,2471.5,0,0,0,2728.925925925926,2549.906976744186,3037,0,0,3029.304347826087,0,0,-0.35750000000000004,0,0,0,0.1374074074074074,-0.8765116279069768,0.8781481481481481,0,0,1.3534782608695652,0,0,-0.012499999999999997,0,0,0,0.799074074074074,0.6025581395348837,0.39037037037037037,0,0,-0.7591304347826087,0,0,1,Sinker-Slider Specialists
657514,"Bernardino, Brennan",0,28.846153846153843,0,1.9230769230769231,9.615384615384617,59.61538461538461,0,0,0,0,0,0,0,78.23333333333333,0,85.7,86.92,90.1774193548387,0,0,0,0,0,0,0,2661.0666666666666,0,2233,2267.2,2144.1612903225805,0,0,0,0,0,0,0,-1.4433333333333334,0,-0.29,0.10200000000000001,1.4270967741935483,0,0,0,0,0,0,0,0.040000000000000015,0,0.51,0.668,0.6193548387096774,0,0,0,0,0,0,1,Sinker-Slider Specialists
657746,"Ryan, Joe",0,0,45.83333333333333,9.027777777777777,0,0,15.972222222222221,0,29.166666666666668,0,0,0,0,0,93.7530303030303,87.26153846153846,0,0,82.19130434782609,0,88.67142857142858,0,0,0,0,0,2262.287878787879,2415.769230769231,0,0,2689.3478260869565,0,2051.595238095238,0,0,0,0,0,-0.8801515151515151,0.18307692307692305,0,0,1.1865217391304348,0,-1.2102380952380953,0,0,0,0,0,1.193030303030303,0.34615384615384615,0,0,0.24043478260869566,0,0.07452380952380952,0,0,0,3,Power Fastball Pitchers
660853,"De Los Santos, Enyel",4,0,38,57.99999999999999,0,0,0,0,0,0,0,0,87.65,0,95.37894736842105,87.34137931034483,0,0,0,0,0,0,0,0,1837,0,2227.8947368421054,2281.3793103448274,0,0,0,0,0,0,0,0,-1.42,0,-0.8868421052631579,0.1589655172413793,0,0,0,0,0,0,0,0,0.5800000000000001,0,0.9447368421052632,0.47448275862068967,0,0,0,0,0,0,0,0,4,Balanced Arsenal
661563,"Gil, Luis",25.773195876288657,0,46.391752577319586,26.804123711340207,0,1.0309278350515463,0,0,0,0,0,0,90.328,0,96.52,86.87307692307692,0,97.7,0,0,0,0,0,0,1660.12,0,2438.733333333333,2577.6153846153848,0,2545,0,0,0,0,0,0,-1.1736,0,-0.4608888888888889,0.32884615384615384,0,-0.43,0,0,0,0,0,0,0.486,0,1.4524444444444444,0.6211538461538462,0,1.45,0,0,0,0,0,0,4,Balanced Arsenal
663362,"Waldron, Matt",0,0,16.129032258064516,0,7.096774193548387,18.70967741935484,23.870967741935484,0,0,0,34.193548387096776,0,0,0,90.12,0,86.14545454545454,89.74137931034483,77.56216216216217,0,0,0,76.7188679245283,0,0,0,2065.92,0,2165,1965.5172413793102,2175.837837837838,0,0,0,219.9433962264151,0,0,0,-0.6364,0,0.03454545454545454,-1.1696551724137931,1.1732432432432431,0,0,0,-0.3941509433962264,0,0,0,1.1376,0,0.7927272727272727,0.6462068965517241,0.2045945945945946,0,0,0,-0.3771698113207547,0,1,Sinker-Slider Specialists
663372,"Feltner, Ryan",17.97752808988764,3.3707865168539324,31.46067415730337,38.20224719101123,0,8.98876404494382,0,0,0,0,0,0,84.675,79,94.14285714285714,87.89411764705882,0,94.325,0,0,0,0,0,0,1617.8125,2709.6666666666665,2384.9285714285716,2512.205882352941,0,2328.5,0,0,0,0,0,0,-0.48812500000000003,0.9466666666666667,-0.5035714285714286,0.4082352941176471,0,-1.10375,0,0,0,0,0,0,0.483125,-0.74,1.3417857142857144,0.4376470588235294,0,0.875,0,0,0,0,0,0,4,Balanced Arsenal
663432,"Rainey, Tanner",6.779661016949152,0,55.932203389830505,37.28813559322034,0,0,0,0,0,0,0,0,87.25,0,94.07272727272728,86.5909090909091,0,0,0,0,0,0,0,0,1533.5,0,2422.181818181818,2321.9545454545455,0,0,0,0,0,0,0,0,-1.245,0,-0.9084848484848485,0.2459090909090909,0,0,0,0,0,0,0,0,0.9125,0,1.536969696969697,0.28136363636363637,0,0,0,0,0,0,0,0,4,Balanced Arsenal
663474,"McKenzie, Triston",0,16,66.66666666666666,17.333333333333336,0,0,0,0,0,0,0,0,0,77.33333333333333,90.992,84.4,0,0,0,0,0,0,0,0,0,2263.5833333333335,2240.5,2110.076923076923,0,0,0,0,0,0,0,0,0,0.6516666666666666,0.02799999999999999,0.5184615384615384,0,0,0,0,0,0,0,0,0,-0.7933333333333333,1.7916,0.7646153846153846,0,0,0,0,0,0,0,0,3,Power Fastball Pitchers
663485,"Sands, Cole",0,19.672131147540984,24.59016393442623,0,18.0327868852459,8.19672131147541,0,0,29.508196721311474,0,0,0,0,82.40833333333333,95.09333333333333,0,90.63636363636364,94.88,0,0,88.19444444444444,0,0,0,0,2735.1666666666665,2331.4666666666667,0,2460.3636363636365,2194.2,0,0,1416.888888888889,0,0,0,0,1.1691666666666667,-1.004,0,0.10818181818181818,-1.3780000000000001,0,0,-1.2283333333333333,0,0,0,0,-0.35333333333333333,1.194,0,0.6318181818181818,0.53,0,0,-0.07166666666666666,0,0,0,3,Power Fastball Pitchers
663542,"Hudson, Bryan",0,0,54.54545454545454,0,27.27272727272727,0,18.181818181818183,0,0,0,0,0,0,0,92.35,0,86.68666666666667,0,81.33,0,0,0,0,0,0,0,2368,0,2291.733333333333,0,2189,0,0,0,0,0,0,0,0.497,0,-0.010666666666666673,0,-1.369,0,0,0,0,0,0,0,0.986,0,0.18666666666666668,0,-0.327,0,0,0,0,0,3,Power Fastball Pitchers
663554,"Mize, Casey",0,0,49.42528735632184,27.586206896551722,0,0,0,0,18.39080459770115,4.597701149425287,0,0,0,0,96.26279069767442,86.85416666666667,0,0,0,0,86.0125,81.05,0,0,0,0,2265.1162790697676,2335.0833333333335,0,0,0,0,1171.0625,1976.25,0,0,0,0,-0.6176744186046512,0.3154166666666667,0,0,0,0,-1.028125,0.47,0,0,0,0,1.2425581395348837,-0.07333333333333333,0,0,0,0,0.344375,-0.845,0,0,3,Power Fastball Pitchers
663559,"Falter, Bailey",0,27.692307692307693,58.46153846153847,12.307692307692308,0,0,0,0,1.5384615384615385,0,0,0,0,77.94444444444444,92.01052631578948,86.5625,0,0,0,0,88.3,0,0,0,0,1884.611111111111,2018.9473684210527,1900.625,0,0,0,0,1940,0,0,0,0,-0.4088888888888889,0.20921052631578949,-0.24625000000000002,0,0,0,0,0.37,0,0,0,0,-0.3761111111111111,1.5239473684210527,0.49375,0,0,0,0,1.11,0,0,0,3,Power Fastball Pitchers
663568,"Kolek, Stephen",0,0,10,0,30,34,26,0,0,0,0,0,0,0,95.4,0,91.32000000000001,93.78823529411764,83.73846153846154,0,0,0,0,0,0,0,2209.2,0,2338.2,2216.823529411765,2471.6923076923076,0,0,0,0,0,0,0,-0.346,0,0.098,-1.2258823529411764,1.3323076923076922,0,0,0,0,0,0,0,1.034,0,0.5366666666666666,0.46058823529411763,-0.14692307692307693,0,0,0,0,0,3,Power Fastball Pitchers
663623,"Irvin, Jake",1.948051948051948,25.97402597402597,35.714285714285715,0,20.77922077922078,15.584415584415584,0,0,0,0,0,0,87.7,80.175,93.74545454545455,0,89.759375,93.825,0,0,0,0,0,0,2261.6666666666665,2511.825,2349.6,0,2549.875,2291.0416666666665,0,0,0,0,0,0,-1.52,1.011,-0.8585454545454545,0,-0.1075,-1.52,0,0,0,0,0,0,0.6866666666666666,-0.32775,1.280181818181818,0,0.6440625,0.6733333333333333,0,0,0,0,0,0,4,Balanced Arsenal
663776,"Sandoval, Patrick",31.313131313131315,14.14141414141414,7.07070707070707,41.41414141414141,0,6.0606060606060606,0,0,0,0,0,0,82.58387096774193,75.37857142857143,92.2,86.91951219512195,0,93.03333333333333,0,0,0,0,0,0,1642.8064516129032,2678.0714285714284,1938.142857142857,2486.756097560976,0,1909.8333333333333,0,0,0,0,0,0,1.1051612903225807,-0.9328571428571428,0.5528571428571428,-0.7380487804878049,0,1.165,0,0,0,0,0,0,0.7974193548387097,-1.1742857142857144,1.3471428571428572,0.2397560975609756,0,1.0616666666666668,0,0,0,0,0,0,4,Balanced Arsenal
663855,"Hicks, Jordan",0,0,4.545454545454546,0,0,45.45454545454545,7.954545454545454,0,42.04545454545455,0,0,0,0,0,95.825,0,0,94.65,81.18571428571428,0,84.62702702702703,0,0,0,0,0,2003.5,0,0,1892.9,2237.285714285714,0,873.3243243243244,0,0,0,0,0,-0.7825,0,0,-1.3547500000000001,0.9271428571428572,0,-0.2916216216216216,0,0,0,0,0,1.055,0,0,0.55125,0.31857142857142856,0,-0.08972972972972973,0,0,0,3,Power Fastball Pitchers
663903,"Singer, Brady",5.376344086021505,0,7.526881720430108,39.784946236559136,0,47.31182795698925,0,0,0,0,0,0,88.12,0,92.8,83.6,0,92.44318181818181,0,0,0,0,0,0,2118.8,0,2398.8571428571427,2433.891891891892,0,2253.090909090909,0,0,0,0,0,0,-1.22,0,-0.46714285714285714,0.35783783783783785,0,-1.2081818181818182,0,0,0,0,0,0,0.456,0,1.1171428571428572,-0.051621621621621615,0,0.8181818181818182,0,0,0,0,0,0,4,Balanced Arsenal
663978,"Paddack, Chris",24.210526315789473,10.526315789473683,50.526315789473685,14.736842105263156,0,0,0,0,0,0,0,0,82.33043478260869,77.26,92.2375,85.17857142857143,0,0,0,0,0,0,0,0,1826.9130434782608,2104.2,2134.6458333333335,2006.7857142857142,0,0,0,0,0,0,0,0,-1.2030434782608697,0.63,-0.830625,0.18285714285714286,0,0,0,0,0,0,0,0,0.411304347826087,-1.144,1.4552083333333334,0.425,0,0,0,0,0,0,0,0,4,Balanced Arsenal
664285,"Valdez, Framber",16.901408450704224,26.76056338028169,15.492957746478872,8.450704225352112,0,32.3943661971831,0,0,0,0,0,0,90.28333333333333,80.77368421052631,94.80909090909091,82.21666666666667,0,94.06086956521739,0,0,0,0,0,0,1667.4166666666667,2903.5263157894738,2149.5454545454545,2706.6666666666665,0,2149.1739130434785,0,0,0,0,0,0,0.8783333333333333,-0.6005263157894737,0.8445454545454546,-0.245,0,1.1043478260869566,0,0,0,0,0,0,0.16833333333333333,-0.9947368421052631,0.41,-0.42666666666666664,0,0.2634782608695652,0,0,0,0,0,0,4,Balanced Arsenal
664350,"Sánchez, Sixto",29.78723404255319,0,24.46808510638298,0,38.297872340425535,7.446808510638298,0,0,0,0,0,0,88.80357142857143,0,96.29565217391304,0,87.18055555555556,94.35714285714286,0,0,0,0,0,0,1811.4285714285713,0,2133.782608695652,0,2372.1111111111113,2068.1428571428573,0,0,0,0,0,0,-1.4528571428571428,0,-0.662608695652174,0,0.4647222222222222,-1.4785714285714286,0,0,0,0,0,0,0.33535714285714285,0,1.23,0,0.29194444444444445,0.5857142857142857,0,0,0,0,0,0,4,Balanced Arsenal
665152,"Kremer, Dean",0,8.074534161490684,35.40372670807454,0,31.67701863354037,13.043478260869565,0,0,11.801242236024844,0,0,0,0,77.41538461538461,93.26315789473685,0,87.24313725490197,92.1,0,0,83.88421052631578,0,0,0,0,2765.846153846154,2286.1052631578946,0,2397.7450980392155,2083.2380952380954,0,0,770.1052631578947,0,0,0,0,0.8692307692307693,-0.7150877192982457,0,0.3850980392156863,-1.3023809523809524,0,0,-0.5542105263157895,0,0,0,0,-1.0176923076923077,1.48140350877193,0,0.47274509803921566,0.8914285714285715,0,0,0.41842105263157897,0,0,0,3,Power Fastball Pitchers
665625,"Peguero, Elvis",0,1.9230769230769231,0,53.84615384615385,0,44.230769230769226,0,0,0,0,0,0,0,69.1,0,90.00357142857143,0,96.1304347826087,0,0,0,0,0,0,0,1928,0,2627.785714285714,0,1941.5217391304348,0,0,0,0,0,0,0,0.07,0,0.2571428571428571,0,-1.4656521739130435,0,0,0,0,0,0,0,-0.15,0,-0.08642857142857142,0,0.4917391304347826,0,0,0,0,0,0,1,Sinker-Slider Specialists
665795,"Cabrera, Edward",48.717948717948715,20.51282051282051,20.51282051282051,10.256410256410255,0,0,0,0,0,0,0,0,92.02631578947368,84.73125,96.09375,88.1375,0,0,0,0,0,0,0,0,1665.7368421052631,2474,2318.625,2390.75,0,0,0,0,0,0,0,0,-1.440263157894737,0.63625,-0.90875,0.17875,0,0,0,0,0,0,0,0,0.6521052631578947,-0.455625,1.353125,0.23625000000000002,0,0,0,0,0,0,0,0,4,Balanced Arsenal
665871,"Assad, Javier",6.748466257668712,7.975460122699387,20.245398773006134,0,23.31288343558282,32.515337423312886,9.202453987730062,0,0,0,0,0,82.98181818181818,75.04615384615384,91.36969696969697,0,86.74736842105263,90.77924528301887,78.90666666666667,0,0,0,0,0,1393,2364,2021.1818181818182,0,2018.7105263157894,1814.7358490566037,2347.3333333333335,0,0,0,0,0,-1.12,1.0576923076923077,-0.5633333333333334,0,0.3460526315789474,-1.2475471698113207,1.3493333333333333,0,0,0,0,0,0.9045454545454545,-0.9730769230769231,1.4678787878787878,0,0.7421052631578947,0.9920754716981132,0.11333333333333333,0,0,0,0,0,4,Balanced Arsenal
666142,"Ragans, Cole",24.30939226519337,0,41.43646408839779,9.392265193370166,19.337016574585636,0,0,0,0,5.524861878453039,0,0,86.42272727272727,0,96.332,87.03529411764706,92.74571428571429,0,0,0,0,80.24,0,0,2157.2727272727275,0,2526.733333333333,2527.176470588235,2467.942857142857,0,0,0,0,2415.1,0,0,1.3263636363636364,0,1.0718666666666667,-0.10882352941176471,0.20914285714285713,0,0,0,0,-1.061,0,0,1.0763636363636364,0,1.4314666666666667,0.011764705882352936,0.92,0,0,0,0,-0.993,0,0,4,Balanced Arsenal
666157,"Lodolo, Nick",20.121951219512198,26.82926829268293,26.21951219512195,0,0,26.21951219512195,0,0,0,0,0,0.6097560975609756,87.28181818181818,80.87272727272727,93.6093023255814,0,0,93.56279069767442,0,0,0,0,0,92.4,2005.6363636363637,2694.9772727272725,2390.3953488372094,0,0,2374.5116279069766,0,0,0,0,0,2367,1.5336363636363637,-1.1813636363636364,1.3967441860465117,0,0,1.5125581395348837,0,0,0,0,0,1.49,0.01909090909090909,-0.05022727272727272,0.9558139534883721,0,0,0.682093023255814,0,0,0,0,0,0.92,2,Unique Arsenal (Outlier)
666159,"Manning, Matt",0,11.235955056179774,48.31460674157304,2.247191011235955,0,0,34.831460674157306,0,3.3707865168539324,0,0,0,0,80.93,94.75348837209302,85.8,0,0,84.09677419354838,0,86.76666666666667,0,0,0,0,2290.2,2227.2093023255816,2351.5,0,0,2330.2258064516127,0,1603.6666666666667,0,0,0,0,0.889,-0.2927906976744186,0.43,0,0,0.8364516129032258,0,-0.9,0,0,0,0,-1.034,1.4446511627906977,0.19,0,0,0.7987096774193548,0,0.3233333333333333,0,0,0,3,Power Fastball Pitchers
666808,"Doval, Camilo",0,0,0,61.40350877192983,33.33333333333333,5.263157894736842,0,0,0,0,0,0,0,0,0,88.94857142857143,99.4578947368421,98.2,0,0,0,0,0,0,0,0,0,2374.714285714286,2308.2105263157896,2196.6666666666665,0,0,0,0,0,0,0,0,0,0.3811428571428571,-0.6668421052631579,-1.04,0,0,0,0,0,0,0,0,0,-0.05285714285714285,0.9331578947368421,0.21000000000000002,0,0,0,0,0,0,1,Sinker-Slider Specialists
668678,"Gallen, Zac",21.875,0,46.875,12.5,3.125,0,0,0,0,15.625,0,0,86.30714285714286,0,92.82666666666667,85.3375,90.7,0,0,0,0,79.77,0,0,1487.9285714285713,0,2242.4333333333334,2336.875,2391,0,0,0,0,2390.3,0,0,-0.9042857142857142,0,-0.2803333333333333,0.535,0.135,0,0,0,0,0.543,0,0,0.5842857142857143,0,1.409,0.1825,1.185,0,0,0,0,-1.054,0,0,4,Balanced Arsenal
668881,"Greene, Hunter",0,0,72.44897959183673,26.53061224489796,0,0,0,0,1.0204081632653061,0,0,0,0,0,97.5507042253521,85.9423076923077,0,0,0,0,88.5,0,0,0,0,0,2380.6338028169016,2390.3076923076924,0,0,0,0,1465,0,0,0,0,0,-0.5673239436619718,0.5911538461538461,0,0,0,0,-1.24,0,0,0,0,0,1.4361971830985916,0.2530769230769231,0,0,0,0,0.16,0,0,0,3,Power Fastball Pitchers
668933,"Ashcraft, Graham",5.617977528089887,0,0,24.719101123595504,52.80898876404494,16.853932584269664,0,0,0,0,0,0,91.52,0,0,88.83636363636364,96.10851063829787,95.76666666666667,0,0,0,0,0,0,1963,0,0,2876.3636363636365,2425.659574468085,2405.0666666666666,0,0,0,0,0,0,-1.258,0,0,0.825,0.08574468085106383,-0.7246666666666667,0,0,0,0,0,0,0.342,0,0,0.07909090909090909,0.9180851063829787,0.8193333333333334,0,0,0,0,0,0,1,Sinker-Slider Specialists
668964,"Myers, Tobias",12.5,1.5625,35.9375,17.1875,32.8125,0,0,0,0,0,0,0,82.825,77.9,93.25217391304348,85.58181818181818,90.35714285714286,0,0,0,0,0,0,0,1802.75,2515,2178.8695652173915,2146.4545454545455,2236.809523809524,0,0,0,0,0,0,0,-1.01125,0.45,-0.3739130434782609,0.19636363636363638,0.34476190476190477,0,0,0,0,0,0,0,1.025,-0.37,1.6486956521739131,0.1809090909090909,1.032857142857143,0,0,0,0,0,0,0,4,Balanced Arsenal
669022,"Gore, MacKenzie",15.025906735751295,20.207253886010363,51.29533678756477,0,13.471502590673575,0,0,0,0,0,0,0,86.43103448275862,84.17948717948718,96.71010101010101,0,91.85384615384615,0,0,0,0,0,0,0,1966.6206896551723,2426.8205128205127,2325.060606060606,0,2079.6923076923076,0,0,0,0,0,0,0,1.0751724137931034,0.03794871794871795,0.38171717171717173,0,-0.15923076923076923,0,0,0,0,0,0,0,0.7758620689655172,-0.6853846153846154,1.511010101010101,0,0.7261538461538461,0,0,0,0,0,0,0,4,Balanced Arsenal
669060,"Wilson, Bryse",2.2556390977443606,16.541353383458645,20.30075187969925,0,29.32330827067669,31.57894736842105,0,0,0,0,0,0,90.23333333333333,80.65454545454546,94.18888888888888,0,89.64871794871794,93.5904761904762,0,0,0,0,0,0,1818,2400.9545454545455,2123.4814814814813,0,2136.2051282051284,2153.9523809523807,0,0,0,0,0,0,-1.1700000000000002,1.314090909090909,-0.3711111111111111,0,0.3120512820512821,-1.2221428571428572,0,0,0,0,0,0,0.7166666666666667,-0.30272727272727273,1.3196296296296297,0,0.7487179487179487,0.8559523809523809,0,0,0,0,0,0,4,Balanced Arsenal
669093,"Estrada, Jeremiah",0,0,55.55555555555556,22.22222222222222,0,0,0,0,22.22222222222222,0,0,0,0,0,96.36,88.56666666666666,0,0,0,0,84.20833333333333,0,0,0,0,0,2183.733333333333,2266.0833333333335,0,0,0,0,1361.1666666666667,0,0,0,0,0,-0.04733333333333334,0.5125,0,0,0,0,-1.2925,0,0,0,0,0,1.6219999999999999,0.4575,0,0,0,0,0.81,0,0,0,3,Power Fastball Pitchers
669203,"Burnes, Corbin",12.371134020618557,19.587628865979383,0,29.896907216494846,34.02061855670103,3.0927835051546393,1.0309278350515463,0,0,0,0,0,89.275,80.54736842105264,0,89.98275862068965,95.21818181818182,96.26666666666667,82.3,0,0,0,0,0,1996.9166666666667,2807.2105263157896,0,2890.2413793103447,2691.6666666666665,2466.3333333333335,2966,0,0,0,0,0,-1.095,0.9952631578947368,0,0.6458620689655172,0.13454545454545455,-1,1.64,0,0,0,0,0,0.6483333333333333,-0.9994736842105263,0,0.2986206896551724,1.219090909090909,0.8166666666666667,-0.32,0,0,0,0,0,1,Sinker-Slider Specialists
669302,"Gilbert, Logan",0,0,32.98969072164948,17.525773195876287,35.051546391752574,0,0,0,14.432989690721648,0,0,0,0,0,96.290625,88.08823529411764,91.83235294117647,0,0,0,83.22857142857143,0,0,0,0,0,1920.5625,1881.5294117647059,2139.3529411764707,0,0,0,607.4285714285714,0,0,0,0,0,-0.4059375,0.16470588235294117,0.3982352941176471,0,0,0,-0.4035714285714286,0,0,0,0,0,1.3940625,0.024117647058823532,0.9308823529411765,0,0,0,0.4878571428571429,0,0,0,3,Power Fastball Pitchers
669373,"Skubal, Tarik",31.868131868131865,5.4945054945054945,31.868131868131865,8.791208791208792,0,21.978021978021978,0,0,0,0,0,0,85.8103448275862,78.74,96.87241379310345,88.7875,0,96.29,0,0,0,0,0,0,1663.4137931034484,2289.6,2220.2413793103447,2092.25,0,2072.45,0,0,0,0,0,0,1.1951724137931035,-0.272,0.6168965517241379,-0.21125,0,1.2185,0,0,0,0,0,0,0.5393103448275862,-0.456,1.3093103448275862,0.495,0,0.884,0,0,0,0,0,0,4,Balanced Arsenal
